"PREC","pop_total","pop_hisp_pct","pop_income","pop_college_pct","VR_total_2020","VR_hisp_pct_2020","VR_turnout_2020","votes_trump_2020","votes_biden_2020","votes_trump_pct_2020","votes_biden_pct_2020","votes_total_2020","VR_total_2016","VR_hisp_pct_2016","VR_turnout_2016","votes_trump_2016","votes_clinton_2016","votes_trump_pct_2016","votes_total_2016","votes_clinton_pct_2016","votes_trump_difference"
"1056",6651.82859244728,84.6703939669744,56278,25.0336172120125,3312,76,58.6050724637681,731,1179,37.6609994848016,60.741885625966,1941,2417.98662207358,81.3454849498328,47.5909363770405,363.928093645485,732.680602006689,31.6255028017392,1150.74247491639,63.6702492501569,6.03549668306248
"1048",4557.84745035266,84.8202628596276,54061.7562562563,9.88593246304545,2309,81,53.529666522304,347,870,28.0744336569579,70.3883495145631,1236,2215,82.3,47.8103837471783,218,791,20.5854579792257,1059,74.6931067044382,7.48897567773225
"1054",4827.0193226199,82.7035222796466,60407.1791216372,10.4887333007011,2592,77.4,58.5262345679012,460,1032,30.323005932762,68.0290046143705,1517,2259,78.5,47.6759628154051,234,789,21.7270194986072,1077,73.2590529247911,8.59598643415479
"1059",1329.43523249752,86.3569465690587,56978.5395604396,8.35563792132707,503,66.2,48.3101391650099,91,150,37.4485596707819,61.7283950617284,243,316,73.7,38.6075949367089,51,66,41.8032786885246,122,54.0983606557377,-4.3547190177427
"1053",457.651600753296,70.5338809034908,45691,28.7949015063731,260,72.3,49.2307692307692,40,88,31.25,68.75,128,263,73.8,45.6273764258555,36,80,30,120,66.6666666666667,1.25
"1124",1457.91233388129,84.7754804053297,40241.5053400787,17.3496386020119,809,76.1,57.725587144623,192,265,41.1134903640257,56.745182012848,467,710.013377926421,76.5545150501672,45.8100558659218,110.071906354515,199.319397993311,33.8414634146341,325.257525083612,61.280487804878,7.27202694939155
"1089",2740.44486190089,63.2234382621288,68396.7672557519,14.3372469645402,1635,68.2,67.0948012232416,460,616,41.9325432999088,56.1531449407475,1097,1172.37199124726,149.07636761488,58.6357307372138,281.407002188184,361.945295404814,40.9361620855947,687.428884026258,52.6520348235743,0.996381214314155
"1070",2073.70903703704,88.0440671843959,43093,9.24918389553863,1227,62.5,50.2852485737571,192,414,31.1183144246353,67.0988654781199,617,1101,62.1,44.7774750227066,148,321,30.0202839756592,493,65.1115618661258,1.09803044897611
"1080",10042.8390274647,70.6065112053077,49092.6872452961,25.6675202617696,5076,53.7,59.0228526398739,821,2123,27.4032042723632,70.8611481975968,2996,3670.50988333434,37.4371093513873,50.4843304843305,482.429789034637,1238.84065767999,26.0346124905944,1853.03233996252,66.8547780285929,1.36859178176872
"1125",2006.98153362583,49.8132427843803,104097,35.7647508115333,2190,40.5,71.7808219178082,673,878,42.8117048346056,55.852417302799,1572,1280.0612271626,8.17785344771135,61.3487133984028,377.544234169341,358.235413528911,48.0763667920162,785.301093576059,45.6175875036159,-5.2646619574106
"1147",5320.08940124691,56.4424951267057,87614,27.5920013443119,2696,51.9,65.2077151335312,614,1113,34.9260523321957,63.3105802047782,1758,2230.40085561497,22.0635721925134,56.4151342210949,418.642139037433,742.524064171123,33.2708879730236,1258.28363636364,59.0108654926939,1.65516435917208
"1002",1169.37108479756,74.9872730358052,78279,14.4374829746663,685,53.4,69.3430656934307,157,308,33.0526315789474,64.8421052631579,475,651,50.5,56.6820276497696,113,232,30.6233062330623,369,62.8726287262873,2.42932534588504
"1024",5597.84766520244,74.8613877190514,72708.3289394847,14.9237741896521,3230,59.3,63.5603715170279,716,1297,34.8757915245981,63.1758402338042,2053,3077,56.7,54.4686382840429,554,1036,33.054892601432,1676,61.8138424821002,1.82089892316617
"1072",3679.82005523688,57.5710241140291,64620,28.050100510283,2165,47.6,57.1824480369515,340,883,27.4636510500808,71.3247172859451,1238,1954,48.7,53.5312180143296,285,680,27.2466539196941,1046,65.0095602294455,0.216997130386698
"1099",4563.72216469567,58.6390424951745,69531.387434555,33.4557039900853,2918,50,68.7799862919808,675,1299,33.6322869955157,64.7234678624813,2007,2161.86962716694,25.4454998812634,59.427648280637,428.58204701971,788.311564948943,33.3592233009709,1284.74827831869,61.3592233009709,0.273063694544824
"1113",5556.09203297724,59.5461471409479,73434.8613010354,37.5328035758835,3135,36.2,63.8915470494418,686,1275,34.2486270594109,63.654518222666,2003,2642,32.1,58.781226343679,549,899,35.3509336767547,1553,57.8879587894398,-1.10230661734379
"1079",4656.66801721955,69.5915076592314,67564,38.284998956812,2711,45.1,63.9247510143858,548,1149,31.6214656664743,66.3012117714945,1733,2500.59914438503,24.7364278074866,56.4151342210949,469.357860962567,832.475935828877,33.2708879730236,1410.71636363636,59.0108654926939,-1.64942230654928
"1104",7414.0552919708,74.1714176273391,62857.2545070963,20.8363443592152,3279,52.9,67.7035681610247,802,1374,36.1261261261261,61.8918918918919,2220,3011,51.5,58.7180338757888,636,1029,35.972850678733,1768,58.2013574660633,0.153275447393092
"1111",8421.48788965378,68.6115928421073,92618.5100698726,35.9329744031596,5068,49,70.2644041041831,1303,2206,36.5908452681831,61.9488907610222,3561,4527,49.1,60.5036447978794,938,1624,34.2460752099306,2739,59.2917123037605,2.34477005825246
"1139",1494.02613457231,70.1697576292807,49729,26.6645428480408,965,57.4,66.2176165803109,194,436,30.3599374021909,68.2316118935837,639,562.368071087469,5.73583388744484,50.4843304843305,73.9142839871849,189.80589977634,26.0346124905944,283.907755546152,66.8547780285929,4.3253249115965
"1138",2251,38.6050644158152,30724,18.8040345821326,1042,43.4,51.4395393474088,155,373,28.9179104477612,69.589552238806,536,1032.12204557819,10.5270567611679,50.4843304843305,135.655926978178,348.353442543674,26.0346124905944,521.059904491326,66.8547780285929,2.88329795716676
"1149",4591.61461652857,57.5710241140291,64620,28.050100510283,2262,50.5,66.6224580017684,494,982,32.7803583278036,65.1625746516257,1507,2171.13037283306,25.5545001187366,59.427648280637,430.41795298029,791.688435051057,33.3592233009709,1290.25172168131,61.3592233009709,-0.578864973167292
"1093",2847.64642680685,69.5957274587806,70988.3259233926,37.8728511925457,1230,37.6,68.2113821138211,294,529,35.0417163289631,63.0512514898689,839,664,35.7,61.7469879518072,184,193,44.8780487804878,410,47.0731707317073,-9.83633245152475
"1083",4939.91059875309,56.4424951267057,87614,27.5920013443119,2783,49.2,68.7747035573123,704,1176,36.7816091954023,61.4420062695925,1914,2848,46,59.0238764044944,612,970,36.4069006543724,1681,57.703747769185,0.374708541029896
"1122",5162.73830154511,39.8050642539128,125877.897294458,54.1559313729203,4863,34.3,73.946123791898,1493,2060,41.5183537263626,57.285873192436,3596,3763.34251933505,16.5830740510268,75.2517985611511,1468.78655880523,1230.53178060272,51.8642447418738,2831.98293181616,43.4512428298279,-10.3458910155112
"1129",2138.3280609256,45.1215611004479,112943,41.5660877244628,2189,33.6,79.9908634079488,656,1070,37.4643061107938,61.1079383209595,1751,1570.32198978116,11.4819242263569,59.3333333333333,409.972235611684,445.76882290562,44.0014498006524,931.72438060349,47.8434215295397,-6.53714368985857
"1009",2694.6253776435,61.3519863306279,91097,31.1107180756986,1770,47.4,67.3446327683616,472,695,39.5973154362416,58.3053691275168,1192,1184.98128898129,38.25841995842,59.9598930481283,263.769230769231,403.178794178794,37.123745819398,710.513513513514,56.7447045707915,2.47356961684362
"1108",5377.75534033984,54.5289078124206,98326.2328244275,37.0305416451692,4787,39.7,69.062043033215,1344,1904,40.6533575317604,57.5922565033273,3306,4223.62334907934,39.1221922298274,61.4113279699952,1155.62768726501,1277.80275715801,44.5537504061001,2593.78318712041,49.2640542780528,-3.90039287433965
"1150",3011.15798536375,58.8865205034511,88920,33.9202177426214,2642,43.9,66.7676003028009,690,1047,39.1156462585034,59.3537414965986,1764,1398.249768742,11.8716613598007,58.243150157569,293.691588627155,451.399393262758,36.0630036591177,814.384712386266,55.4282744257431,3.05264259938566
"1110",4201.26679691381,58.8865205034511,88920,33.9202177426214,3057,44.8,65.6526005888126,731,1237,36.4225211758844,61.6342800199302,2007,2002.49944015228,15.6090415407009,58.1458145814581,413.837868099877,651.037621766879,35.5417956656347,1164.36961146568,55.9133126934985,0.880725510249732
"1118",5187.15189244677,58.8865205034511,88920,33.9202177426214,4281,38.1,76.5008175659893,1467,1741,44.793893129771,53.1603053435114,3275,1657.7247022019,34.3406328961617,59.9538372763993,446.715196727229,468.716159306943,44.9470644850818,993.869570448803,47.1607314725698,-0.153171355310818
"1073",3811.92813002643,46.2248629361024,111228.732784185,41.0341549204329,3759,37,65.7621707901038,1027,1404,41.5453074433657,56.7961165048544,2472,2721.0546611395,19.8958835438157,59.3333333333333,710.400077123301,772.428419936373,44.0014498006524,1614.4924322761,47.8434215295397,-2.45614235728671
"1141",3149.482035829,58.8865205034511,88920,33.9202177426214,2400,42.5,69.125,666,955,40.1446654611212,57.5647980711272,1659,1501.1748404434,11.7013268390998,58.1458145814581,310.233792408465,488.050722203561,35.5417956656347,872.870339267719,55.9133126934985,4.60286979548648
"1012",3463.29096296296,88.0440671843959,43093,9.24918389553863,2289,66.6,54.434250764526,433,801,34.7512038523274,64.2857142857143,1246,2171,65.1,49.2399815753109,320,699,29.9345182413471,1069,65.3882132834425,4.8166856109804
"1140",1528.08927447929,58.8865205034511,88920,33.9202177426214,1278,49.4,64.7104851330203,315,496,38.0894800483676,59.9758162031439,827,728.351248460419,5.67733736423693,58.1458145814581,150.521554137275,236.796103459859,35.5417956656347,423.505766431531,55.9133126934985,2.54768438273291
"1112",8002.5902128256,62.1024829289444,70202.5491723466,19.8093909329304,4916,58.3,61.7371847030106,909,2060,29.9505766062603,67.8747940691928,3035,3760.96256684492,41.2941176470588,52.0332717190388,545.72192513369,1291.6577540107,27.886323268206,1956.95187165775,66.0035523978686,2.06425333805426
"1071",3039.4838403802,71.1235018560164,61740.2392457278,13.7608943172202,2024,58.3,59.6343873517787,418,780,34.6313173156587,64.6230323115162,1207,1829,57,52.7063969382176,340,574,35.2697095435685,964,59.5435684647303,-0.638392227909812
"1076",5452.91608796296,71.8331634100748,50994.3609728074,16.7497511051554,2994,55.8,59.9198396793587,615,1155,34.2809364548495,64.38127090301,1794,2841,53.7,52.6575149595213,502,916,33.5561497326203,1496,61.2299465240642,0.724786722229176
"1082",8215.25059627922,62.5509428424923,78352.729862821,21.5482966138227,4788,58.9,59.5864661654135,970,1819,33.9992989835261,63.757448300035,2853,3560.1030726257,47.5686312849162,51.929511487843,594.012290502793,1143.5530726257,32.1305841924399,1848.74413407821,61.8556701030928,1.86871479108625
"1100",3925.2416918429,61.3519863306279,91097,31.1107180756986,2892,51.2,65.2489626556017,662,1207,35.0821409644939,63.963963963964,1887,2563,49.7,56.6133437378073,490,857,33.7698139214335,1451,59.0627153687112,1.31232704306041
"1027",707.250755287009,61.3519863306279,91097,31.1107180756986,434,46.8,70.0460829493088,126,175,41.4473684210526,57.5657894736842,304,311.018711018711,10.04158004158,59.9598930481283,69.2307692307692,105.821205821206,37.123745819398,186.486486486486,56.7447045707915,4.32362260165463
"1142",3810.30803538561,68.5449072223636,65891.3122362869,17.8856382716894,2227,61.8,58.5092052088011,403,874,30.928626247122,67.0759785111282,1303,1649.03743315508,18.1058823529412,52.0332717190388,239.27807486631,566.342245989305,27.886323268206,858.048128342246,66.0035523978686,3.04230297891599
"1148",1767.20511212169,65.9603688444183,69773,21.6340621403913,920,53.5,59.2391304347826,194,341,35.5963302752294,62.5688073394495,545,922.896927374302,12.3313687150838,51.929511487843,153.987709497207,296.446927374302,32.1305841924399,479.255865921788,61.8556701030928,3.4657460827895
"1105",1957.71609526863,86.7276726993816,56326.29218107,8.21882294556612,756,69.3,56.4814814814815,157,261,36.768149882904,61.1241217798595,427,510,115.2,50.5882352941176,87,159,33.7209302325581,258,61.6279069767442,3.04721965034584
"1092",2404.31316725979,89.8462431099507,45417,9.29844097995546,1194,79.5,53.8525963149079,212,421,32.9704510108865,65.4743390357698,643,822,81.4,42.2141119221411,67,267,19.3083573487032,347,76.9452449567723,13.6620936621833
"1060",7006.82900368788,92.6394042186759,46900.3373375021,5.93119962962353,3033,87.2,52.884932410155,425,1157,26.4962593516209,72.1321695760599,1604,2767,88.1,45.8980845681243,225,995,17.7165354330709,1270,78.3464566929134,8.77972391855008
"1063",3399.2163576726,78.4812972621265,56527.235628105,10.7795184331863,2340,66.2,52.1794871794872,645,562,52.8255528255528,46.027846027846,1221,2011,64.4,45.3008453505719,428,446,46.9813391877058,911,48.9571899012075,5.84421363784701
"1103",1104.44731844673,49.8132427843803,104097,35.7647508115333,850,37.4,67.4117647058823,275,288,47.9930191972077,50.261780104712,573,704.421125008186,4.50029467618362,61.3487133984028,207.763604217144,197.137908453932,48.0763667920162,432.153297099077,45.6175875036159,-0.0833475948085152
"1116",1329.50232466767,49.8132427843803,104097,35.7647508115333,1379,38.4,70.1957940536621,443,512,45.7644628099174,52.8925619834711,968,847.962150481304,5.41732695959662,61.3487133984028,250.099927968044,237.309017091219,48.0763667920162,520.213869425709,45.6175875036158,-2.31190398209884
"1145",692.837279501934,39.0464613722312,106571,48.6836606769745,736,28.8,74.320652173913,294,251,53.7477148080439,45.8866544789762,547,490.312027735799,2.16054760423149,75.2517985611511,191.36278780336,160.321450795626,51.8642447418738,368.968619432838,43.4512428298279,1.88347006617007
"1144",1845.93642109235,39.0464613722312,106571,48.6836606769745,2615,10.9,87.151051625239,1304,959,57.2180781044318,42.0798595875384,2279,1306.34545292915,5.75637834474175,75.2517985611511,509.850653391413,427.146768601653,51.8642447418738,983.048448751,43.4512428298279,5.35383336255796
"1035",6509.62142197599,23.7533830933925,78414.2987987988,29.2238940460395,1148,10.1,40.6794425087108,228,216,48.8222698072805,46.2526766595289,467,953,9.7,36.096537250787,181,110,52.6162790697674,344,31.9767441860465,-3.79400926248693
"1037",5283.02656472723,87.9528464634848,32899,8.35791543756146,2648,67.7,48.8670694864048,365,905,28.2071097372488,69.9381761978362,1294,2507,66.3,44.7546868767451,307,763,27.3618538324421,1122,68.0035650623886,0.845255904806773
"1038",6601.54018303099,85.2391807969993,42541.4020651311,10.858899669451,3254,67.9,57.4062692071297,626,1202,33.5117773019272,64.3468950749465,1868,2747,67.6,50.6734619585002,425,901,30.5316091954023,1392,64.7270114942529,2.98016810652489
"1033",5715.93013100437,81.0311792370667,35217,10.1027397260274,2226,67.1,46.0916442048518,356,654,34.6978557504873,63.7426900584795,1026,1973,65.1,43.6898124683224,279,537,32.3665893271462,862,62.2969837587007,2.33126642334116
"1039",8767.14843123431,93.4355284253595,43363.4623469766,4.00289668521556,3350,80.5,41.4328358208955,346,1020,24.9279538904899,73.4870317002882,1388,2997,81.6,34.4678011344678,202,795,19.5546950629235,1033,76.9603097773475,5.37325882756639
"3141",3161.6976127321,57.1548821548822,45111,34.2488262910798,1581,41.8,61.6698292220114,340,618,34.8717948717949,63.3846153846154,975,1567,37.7,57.0516911295469,330,499,36.9127516778523,894,55.8165548098434,-2.04095680605748
"2049",6747,86.364310063732,47083,12.6952640714109,3082,73.5,56.2946138870863,489,1225,28.1844380403458,70.6051873198847,1735,2937,73.9,48.8253319713994,373,992,26.0111576011158,1434,69.1771269177127,2.17328043923006
"2050",3537.9454374412,76.1551155115512,56156,20.1436130007559,1824,64.8,65.0219298245614,347,828,29.2580101180438,69.814502529511,1186,1774.56515301086,64.6193484698914,54.1202341187822,276.194471865745,632.943731490622,28.7583103432681,960.398815399803,65.9042599117675,0.499699774775785
"2142",1655.90873316367,53.9030885661079,43423.6797020484,37.6689510308944,733,48.3,50.7503410641201,110,257,29.5698924731183,69.0860215053764,372,663,47.1,41.1764705882353,83,173,30.4029304029304,273,63.3699633699634,-0.833037929812122
"2026",3944.49278974542,68.1310789619354,52180.3278244378,23.0353478827677,2208,56.4,67.2554347826087,452,1015,30.4377104377104,68.3501683501683,1485,2099,57.3,56.5983801810386,366,773,30.8080808080808,1188,65.0673400673401,-0.37037037037037
"2097",5501.34976641991,76.2802246690847,65203.756627657,21.2468906133121,2621,53.1,64.2121327737505,566,1081,33.630421865716,64.2305407011289,1683,2456,52.7,54.3973941368078,465,776,34.8053892215569,1336,58.0838323353293,-1.17496735584091
"2098",3606.24822101298,76.2926932431003,64866,21.4010390480979,1526,65.2,58.1258191349934,297,574,33.4836527621195,64.7125140924465,887,1371,64.9,51.3493800145879,225,417,31.9602272727273,704,59.2329545454545,1.52342548939223
"2147",1198.52112676056,54.6395858223815,54617,36.417033773862,702,45.7,58.2621082621083,158,244,38.6308068459658,59.6577017114914,409,443,45.8,47.6297968397291,90,105,42.654028436019,211,49.7630331753554,-4.02322159005319
"1069",818.270221644334,52.8022496606226,106005.022030651,48.7399508371477,490,45.9,78.7755102040816,182,199,47.1502590673575,51.5544041450777,386,448,45.5,73.2142857142857,137,174,41.7682926829268,328,53.0487804878049,5.38196638443069
"1121",4031.25448494196,57.9256360078278,90321,41.5375203915171,3532,35,69.9886749716874,928,1498,37.5404530744337,60.5987055016181,2472,2174.0845623216,12.4976450999049,66.6555906296727,637.163177925785,713.377140818268,43.9680957128614,1449.148905804,49.2273180458624,-6.42764263842776
"1143",4137.44492247747,57.9256360078278,90321,41.5375203915171,3559,34.3,69.7105928631638,1034,1407,41.67674324869,56.7110036275695,2481,2231.35382968601,12.8268553758325,66.6555906296727,653.947193149382,732.168767840152,43.9680957128614,1487.32207421503,49.2273180458624,-2.29135246417137
"2086",5416.63826780659,59.7795959390036,75745.6503759398,33.7117813666362,3417,41.8,72.1685689201054,937,1477,37.9967558799676,59.8945660989457,2466,3061,42.9,63.9333551127083,793,1018,40.52120592744,1957,52.0183955033214,-2.5244500474724
"2090",4400.94551662708,44.9327063401978,53143,27.5600195982362,2231,49.8,58.8077095472882,358,926,27.2865853658537,70.5792682926829,1312,1928,47.6,48.9107883817427,255,640,27.0413573700954,943,67.8685047720042,0.245227995758217
"2077",3655.1615022754,69.7171413830402,62708.084622384,28.3291468148767,2396,46.5,72.245409015025,688,1011,39.7458116695552,58.4055459272097,1731,2214,45.8,62.5564588979223,561,735,40.5054151624549,1385,53.0685920577617,-0.759603492899707
"2069",6161.57170714412,72.8128879849148,54204.2494686938,17.9933111372644,3153,57.2,62.3533143038376,656,1285,33.3672431332655,65.3611393692777,1966,2718,56.3,51.6188373804268,457,869,32.5730577334284,1403,61.9387027797577,0.79418539983714
"2140",3344.42829285588,69.3566176470588,48482,14.9770290964778,1886,50.4,58.3775185577943,317,764,28.7920072661217,69.3914623069936,1101,1659,114.4,48.2820976491863,242,505,30.2122347066167,801,63.0461922596754,-1.42022744049503
"2130",3359.4225,55.0797368127579,79904,35.7308584686775,2117,48.3,72.7444496929617,558,969,36.2337662337662,62.9220779220779,1540,1868,47.6,65.0428265524625,436,696,35.8847736625514,1215,57.2839506172839,0.348992571214794
"2143",4115.69714428858,59.739968616902,41549,15.9985683607731,2272,44.9,62.3679577464789,581,813,41.0021171489061,57.3747353563867,1417,2206,44.7,58.5222121486854,540,681,41.8280402788536,1291,52.7498063516654,-0.825923129947455
"2061",1864.10904593172,46.2652756646328,53271.5945409429,27.2434881007755,1166,42.3,67.5814751286449,276,501,35.0253807106599,63.5786802030457,788,1019.43484698914,40.1806515301086,61.0731707317073,218.805528134255,356.056268509378,35.1437699680511,622.601184600197,57.1884984025559,-0.118389257391222
"2126",3576.92005420054,73.7793572311496,65625,26.5987683562293,1607,57.1,59.1785936527691,339,599,35.6466876971609,62.9863301787592,951,1528,54,50,282,445,36.9109947643979,764,58.2460732984293,-1.26430706723702
"2154",4633.93937404246,57.5494619923638,106863,44.629592451315,4034,41.7,70.699058006941,1146,1642,40.1823281907433,57.5736325385694,2852,2392.3529649052,22.7080839048003,65.1548946716233,657.526502622025,783.814279951593,42.1833396728794,1558.73505445744,50.2852795739825,-2.00101148213608
"2065",8214.58098591549,58.8718383975206,78924.5424302789,35.1843468038216,5148,49.8,66.9191919191919,1205,2182,34.978229317852,63.3381712626996,3445,3902.64614635927,30.2317659225014,57.5430359937402,776.864772796399,1291.11016485188,34.5934185477291,2245.70107670783,57.4925210769649,0.384810770122833
"2107",5362.69153741906,63.3006917617465,104746,38.4989463446264,3522,46.2,68.1714934696195,894,1461,37.2344856309871,60.8496459808413,2401,2487.35385364073,19.2682340774986,57.5430359937402,495.135227203601,822.889835148123,34.5934185477291,1431.29892329217,57.4925210769649,2.64106708325796
"2115",5717.34766220226,47.633418043202,108083,51.57532433148,6339,36.5,78.7190408581795,2222,2681,44.5290581162325,53.7274549098196,4990,2273,32.5,72.2833260008799,849,692,51.6737674984784,1643,42.1180766889836,-7.14470938224593
"2093",3567.18438327492,55.5705191398691,71331.643257742,39.044411726756,1631,42.4,62.5383200490497,393,613,38.5294117647059,60.0980392156863,1020,1127,37.9,50.4880212954747,222,305,39.0158172231986,569,53.6028119507909,-0.486405458492712
"2125",3181.77413000657,57.5494619923638,106863,44.629592451315,2974,35.4,76.2609280430397,995,1238,43.8712522045855,54.5855379188713,2268,1642.6470350948,15.5919160951997,65.1548946716233,451.473497377975,538.185720048407,42.1833396728794,1070.26494554256,50.2852795739825,1.68791253170611
"2095",2484.19916897507,46.9809760132341,111694,49.463829787234,2391,28.7,80.2593057298202,1071,820,55.8103178738927,42.7305888483585,1919,1200.0725,13.2458333333333,69.2788815305372,455.656666666667,319.224583333333,54.8061603823686,831.396805555556,38.3961763143919,1.0041574915241
"2120",3142.17202216066,46.9809760132341,111694,49.463829787234,2132,37.9,79.6435272045028,718,952,42.2850412249706,56.0659599528857,1698,1517.9275,16.7541666666667,69.2788815305371,576.343333333333,403.775416666667,54.8061603823686,1051.60319444444,38.3961763143919,-12.521119157398
"1151",3148.49844354306,39.0464613722312,106571,48.6836606769745,2370,35.3,73.2911392405063,703,1003,40.4720782959125,57.7432354634427,1737,1613.56160799239,9.27549952426261,66.6555906296727,472.889628924834,529.454091341579,43.9680957128614,1075.52901998097,49.2273180458624,-3.49601741694892
"3147",3993.38576779026,42.3244147157191,61406,37.8736677930855,2565,35.6,72.0077972709552,757,1066,40.9853817000541,57.715213860314,1847,2491,35.2,63.4684865515857,669,805,42.314990512334,1581,50.9171410499684,-1.32960881227982
"3139",2500.11372867587,59.0614886731392,55050,31.5560707041437,1651,39.9,67.2319806178074,419,671,37.7477477477477,60.4504504504505,1110,1566,86,57.2158365261813,326,511,36.3839285714286,896,57.03125,1.36381917631918
"3054",2277.21202274574,59.0614886731392,55050,31.5560707041437,1722,43.1,75.609756097561,522,760,40.0921658986175,58.3717357910906,1302,1677,43.4,64.8777579010137,426,594,39.1544117647059,1088,54.5955882352941,0.937754133911625
"3002",3880.63363916489,66.0843202530428,68735.8097226364,35.4293446770093,2463,45.5,69.5899309784815,777,908,45.3325554259043,52.975495915986,1714,2278,44.3,65.7155399473222,695,718,46.4261857047428,1497,47.9625918503674,-1.0936302788385
"3032",4082.7564935027,51.5004922717425,62119.8959025471,31.5388802330509,2309,37.3,65.7860545690775,536,951,35.2863726135616,62.606978275181,1519,2043,35,61.3803230543319,424,730,33.8118022328549,1254,58.2137161084529,1.47457038070669
"2112",2661.17078289578,67.0334629333172,64274.4639261745,26.3904307964604,1799,54.5,68.7604224569205,459,758,37.1059013742926,61.2772837510105,1237,1695,51.7,59.5280235988201,397,557,39.3458870168484,1009,55.203171456888,-2.23998564255572
"2096",5869.39198297269,42.5663623963907,47202,35.162663423533,2580,38.1,59.7674418604651,450,1059,29.1828793774319,68.6770428015564,1542,2321,34.5,51.1417492460146,358,704,30.1600673967987,1187,59.3091828138163,-0.977188019366743
"4044",3682.20053715309,43.0269775948788,32309,15.5939683707245,1454,39.1,58.5281980742779,298,539,35.0176263219741,63.337250293772,851,1381,35.8,51.9188993482983,251,419,35.0069735006974,717,58.4379358437936,0.0106528212767927
"4038",3771.52010079501,21.0571619529701,62026.914507772,55.2267594455851,3048,21.8,73.0314960629921,770,1421,34.5911949685535,63.8364779874214,2226,2829,20.3,64.8639095086603,676,1022,36.8392370572207,1835,55.6948228882834,-2.24804208866725
"3022",2161.07463260871,24.0352657527993,117396.276476101,64.7737770355665,1631,14.8,81.9129368485592,605,720,45.2844311377246,53.8922155688623,1336,1528,14.1,75.261780104712,547,534,47.5652173913044,1150,46.4347826086956,-2.2807862535798
"4112",898.075144508671,24.9705535924617,90382,59.8393574297189,771,11,80.2853437094682,320,296,51.6962843295638,47.8190630048465,619,739,9.5,72.1244925575101,316,198,59.2870544090056,533,37.1482176360225,-7.59077007944182
"4091",1420.6851783744,41.250524548888,52688,20.5787781350482,1062,29.4,65.1600753295669,233,446,33.6705202312139,64.4508670520231,692,1005,28.2,58.0099502487562,198,334,33.9622641509434,583,57.2898799313894,-0.291743919729527
"4147",431.249299719888,16.3475278651043,64205,63.30759853718,319,24.5,68.9655172413793,92,124,41.8181818181818,56.3636363636364,220,224,23.2,57.1428571428571,55,60,42.96875,128,46.875,-1.15056818181819
"3025",2778.50117096019,26.0948905109489,123212,68.4190476190476,1760,9.5,79.2045454545455,676,705,48.493543758967,50.5738880918221,1394,1695,10.9,74.3952802359882,608,553,48.2157018239492,1261,43.8540840602696,0.277841935017754
"3021",3283.85022288262,20.5742887249737,217361,83.033303330333,2363,5.2,85.5268726195514,1323,675,65.4626422563088,33.3993072736269,2021,2367,4.5,77.8622729193071,1235,509,67.0103092783505,1843,27.6180141074335,-1.54766702204175
"4007",5051.97170513775,24.9427488841352,80147.6923595203,45.5633428390207,1987,13,42.7277302466029,376,441,44.2873969375736,51.9434628975265,849,1811,12.3,36.7752622860298,302,270,45.3453453453453,666,40.5405405405405,-1.05794840777173
"3043",2998.04202841522,35.2454297040886,123800.062011719,56.1465546602935,2968,19.6,79.5148247978437,1499,826,63.5169491525424,35,2360,2484,18.7,71.658615136876,1213,497,68.1460674157303,1780,27.9213483146067,-4.62911826318798
"3114",2582.31796571101,30.2428537544463,95032.6677350427,49.6499705939621,2350,14.5,80.6382978723404,1165,708,61.4775725593668,37.3614775725594,1895,2332,13.6,74.2710120068611,1123,484,64.838337182448,1732,27.9445727482679,-3.36076462308127
"3077",3136.94682262149,43.1685393258427,82976,55.8108778310465,2472,19.5,81.5533980582524,954,1032,47.3214285714286,51.1904761904762,2016,2350,19.8,74.1702127659574,871,742,49.9713138267355,1743,42.570281124498,-2.64988525530694
"3078",4169.83767178658,40.4436860068259,73214,39.4017094017094,2960,25.9,76.8918918918919,1094,1143,48.0667838312829,50.219683655536,2276,2854,27.2,69.5865451997197,1037,817,52.2155085599194,1986,41.1379657603223,-4.14872472863649
"3070",3397.03990490745,41.3877054169203,79211,51.7567851883021,2502,25,79.0567545963229,935,1017,47.2699696663296,51.4155712841254,1978,2478,22.4,74.09200968523,954,802,51.9607843137255,1836,43.681917211329,-4.69081464739588
"3090",4626.75879043601,29.3832915023306,66811,42.6313229571984,3316,25.9,72.8287092882992,1223,1131,50.6418219461698,46.832298136646,2415,3116,22.5,64.3132220795892,1075,805,53.6427145708583,2004,40.1696606786427,-3.00089262468852
"3165",4750.83870122749,27.2110625452055,110646.65403338,56.992974828962,3835,23.5,77.8617992177314,1514,1413,50.7032819825854,47.3208305425318,2986,3640,22.6,68.1318681318681,1374,953,55.4032258064516,2480,38.4274193548387,-4.69994382386621
"3100",5804,44.7622329427981,73208,46.3799673380512,3456,31.5,71.6435185185185,1122,1307,45.3150242326333,52.7867528271405,2476,2996,31.7,62.9839786381842,945,831,50.0794912559618,1887,44.0381558028617,-4.76446702332856
"3110",4789,51.2841929421591,87736,29.9967394848386,3133,33.3,72.550271305458,1092,1149,48.0422349318082,50.549934007919,2273,2955,32.5,63.8578680203046,938,848,49.7085320614732,1887,44.9390567037626,-1.66629712966505
